时间,电能,进料数量,功率,1温区上,,1温区下,2温区上,2温区下,3温区上,3温区下,4温区上,4温区下,5温区上,5温区下,6温区上,6温区下,7温区上,7温区下,8温区上,8温区下,9温区上,9温区下,10温区上,10温区下,11温区上,11温区下,12温区上,12温区下,13温区上,13温区下,14温区上,14温区下,15温区上,15温区下,16温区上,16温区下,17温区上,17温区下,18温区上,18温区下,19温区上,19温区下,20温区上,20温区下,21温区上,21温区下
2016/10/28 14:08,3367495,71,388.5,372,-1,352,603,571,705,677,753,750,752,750,751,750,799,750,900,892,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1025,1000,978,950,910,850
2016/10/28 14:13,3367531,71,445.7,365,-7,354,595,572,696,677,748,750,750,750,751,750,801,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1026,1000,978,950,910,850
2016/10/28 14:18,3367567,72,421.1,360,-5,351,604,572,701,678,751,750,749,750,749,750,798,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1025,1000,978,950,911,850
2016/10/28 14:23,3367603,73,429.7,360,0,353,597,572,700,677,751,750,752,750,752,750,800,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1055,1062,1056,1025,1000,978,950,910,850
2016/10/28 14:28,3367636,73,424.2,365,5,353,601,571,705,676,747,750,748,750,749,750,803,750,901,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,978,950,911,850
2016/10/28 14:33,3367672,74,406.9,366,1,352,602,571,697,678,754,750,753,750,752,750,798,750,901,892,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,978,950,910,850
2016/10/28 14:38,3367707,74,439.6,364,-2,355,597,572,703,679,746,750,748,750,750,750,797,750,899,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1025,1000,978,950,910,850
2016/10/28 14:43,3367743,75,414,359,-5,356,604,573,697,679,754,750,751,750,750,750,796,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1026,1000,978,950,910,850
2016/10/28 14:48,3367779,75,441.2,359,0,357,596,572,702,682,748,750,751,750,751,750,799,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1026,1000,978,950,910,850
2016/10/28 14:53,3367813,76,424.8,370,11,357,606,573,698,681,750,750,749,750,749,750,797,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1057,1054,1062,1056,1026,1000,978,950,911,850
2016/10/28 14:58,3367850,76,411.1,372,2,355,602,573,703,680,752,750,753,750,753,750,798,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1042,1052,1062,1056,1026,1000,978,950,910,850
2016/10/28 15:03,3367885,77,456.7,369,-3,355,598,571,700,679,747,750,748,750,750,750,797,750,900,891,1000,996,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1051,1052,1062,1056,1026,1000,978,950,911,850
2016/10/28 15:08,3367921,78,399.7,363,-6,347,606,568,701,677,754,750,752,750,752,750,797,750,901,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1059,1053,1062,1056,1026,1000,978,950,911,850
2016/10/28 15:13,3367957,79,457.9,359,-4,348,597,566,699,678,747,750,749,750,751,750,798,750,900,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1063,1053,1062,1056,1026,1000,978,950,911,850
2016/10/28 15:18,3367989,79,396.2,361,2,354,604,567,704,680,753,750,750,750,750,750,796,750,899,891,1000,995,1062,1062,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1062,1053,1062,1055,1026,1000,978,950,911,850
2016/10/28 15:23,3368023,79,404.2,368,7,359,602,571,696,679,750,750,751,750,752,750,796,750,901,892,1000,996,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1053,1062,1053,1026,1000,978,950,912,850
2016/10/28 15:28,3368055,80,400,367,-1,360,598,571,706,677,749,750,748,750,749,750,796,750,899,892,1000,996,1061,1062,1061,1061,1062,1062,1062,1061,1062,1061,1062,1061,1062,1061,1061,1053,1061,1050,1026,1000,978,950,912,850
2016/10/28 15:33,3368091,80,374.5,363,-4,360,604,571,703,677,753,750,753,750,751,750,797,750,900,893,1000,996,1060,1062,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1053,1060,1049,1026,1000,978,950,911,850
2016/10/28 15:38,3368129,81,464.4,357,-6,360,596,571,700,676,747,750,748,750,750,750,801,750,900,892,1000,996,1060,1062,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1059,1061,1022,1060,1049,1026,1000,978,950,912,850
2016/10/28 15:43,3368163,81,419.6,361,4,360,604,570,700,673,754,750,752,750,750,750,798,750,900,892,1000,996,1060,1062,1060,1060,1060,1060,1061,1060,1060,1060,1060,1060,1060,1059,1061,1037,1060,1051,1026,1000,978,950,911,850
2016/10/28 15:48,3368200,81,441.5,371,10,360,595,571,698,672,747,750,750,750,751,750,801,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1059,1060,1046,1060,1053,1026,1000,978,950,912,850
2016/10/28 15:53,3368234,82,423.4,372,1,360,603,570,702,671,750,750,749,750,749,750,798,750,900,892,1000,995,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1051,1060,1054,1026,1000,978,950,911,850
2016/10/28 15:58,3368271,82,422.5,366,-6,360,598,571,697,672,754,750,752,750,751,750,798,750,900,892,1000,995,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1055,1060,1055,1026,1000,978,950,911,850
2016/10/28 16:03,3368307,82,441.4,360,-6,360,604,571,703,674,747,750,748,750,749,750,798,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1057,1060,1056,1025,1000,978,950,912,850
2016/10/28 16:08,3368342,83,416,359,-1,361,603,571,701,674,753,750,752,750,752,750,797,750,900,892,1000,995,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1059,1060,1057,1025,1000,978,950,910,850
2016/10/28 16:13,3368378,83,440.9,367,8,360,594,573,697,674,749,750,749,750,751,750,799,750,900,891,1000,995,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1061,1060,1058,1025,1000,978,950,911,850
2016/10/28 16:18,3368413,84,411.9,368,1,358,606,571,705,674,750,750,750,750,750,750,796,750,900,891,1000,995,1060,1061,1060,1060,1060,1059,1060,1060,1060,1060,1060,1060,1060,1060,1060,1062,1060,1058,1025,1000,978,950,911,850
2016/10/28 16:23,3368449,84,436.4,364,-4,360,596,573,693,673,751,750,752,750,752,750,798,750,900,892,1000,995,1060,1061,1060,1060,1060,1059,1060,1060,1060,1060,1060,1060,1060,1060,1060,1062,1060,1059,1025,1000,978,950,910,850
2016/10/28 16:28,3368485,84,442.1,358,-6,360,604,574,705,673,747,750,748,750,749,750,796,750,900,891,1000,996,1060,1061,1060,1060,1060,1059,1060,1060,1060,1060,1060,1060,1060,1060,1060,1062,1060,1059,1025,1000,978,950,911,850
2016/10/28 16:33,3368520,85,428.2,361,3,360,600,573,696,673,752,751,752,750,751,750,797,750,900,891,1000,996,1060,1061,1060,1060,1060,1059,1060,1060,1060,1060,1060,1060,1060,1060,1060,1062,1060,1060,1025,1000,978,950,910,850
2016/10/28 16:38,3368555,85,426.3,370,9,361,595,574,707,674,748,750,750,750,750,750,800,750,900,892,1000,995,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1061,1060,1060,1025,1000,978,950,911,850
2016/10/28 16:43,3368589,86,408,370,0,358,609,573,702,675,752,750,749,750,750,750,797,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,978,950,910,850
2016/10/28 16:48,3368626,86,419.5,365,-5,360,600,573,699,675,750,750,752,750,752,750,800,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,978,950,910,850
2016/10/28 16:53,3368661,87,441.8,358,-7,359,599,573,706,675,748,750,749,750,749,750,797,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,978,950,910,850
2016/10/28 16:58,3368697,87,416.1,362,4,360,604,574,697,674,753,750,750,750,752,750,798,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,978,950,910,850
2016/10/28 17:03,3368732,88,434.1,370,8,359,595,573,702,675,746,750,750,750,749,750,800,750,900,892,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,978,950,911,850
2016/10/28 17:08,3368767,88,404.7,369,-1,360,604,573,704,675,753,750,749,750,751,750,798,750,900,893,1000,996,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,978,950,910,850
2016/10/28 17:13,3368804,89,428.1,363,-6,361,595,574,697,674,751,750,751,750,752,750,800,750,900,893,1000,997,1060,1061,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,978,950,911,850
2016/10/28 17:18,3368839,89,435.7,358,-5,360,601,574,707,674,749,750,749,750,750,750,797,750,900,893,1000,997,1060,1062,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 17:23,3368875,91,407.5,363,5,360,603,575,700,675,753,750,751,750,751,750,800,750,900,893,1000,997,1060,1062,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 17:28,3368909,90,440.3,369,6,359,596,575,700,677,746,750,750,750,751,750,800,750,900,893,1000,997,1060,1062,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 17:33,3368944,91,394.6,366,-3,360,604,577,704,679,754,750,750,750,752,750,799,750,900,893,1000,998,1060,1063,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 17:38,3368982,92,464.6,360,-6,360,596,576,692,680,747,750,750,750,751,750,803,750,900,893,1000,998,1060,1063,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,912,850
2016/10/28 17:43,3369017,92,427.6,358,-2,360,603,576,706,680,752,750,749,750,749,750,799,750,900,894,1000,998,1060,1063,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 17:48,3369054,92,425.3,368,10,360,599,576,695,679,751,750,751,750,752,750,802,750,900,894,1000,998,1060,1063,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,912,850
2016/10/28 17:53,3369088,93,432,371,3,359,602,576,699,679,748,750,748,750,752,750,799,750,900,894,1000,998,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 17:58,3369124,94,403.1,366,-5,360,603,577,701,679,753,750,753,750,750,750,799,750,900,894,1000,998,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,912,850
2016/10/28 18:03,3369160,94,457.6,360,-6,360,595,577,699,679,746,750,748,750,750,750,802,750,900,894,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 18:08,3369195,95,423.4,359,-1,361,605,578,699,680,753,750,752,750,750,750,799,750,900,894,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,911,850
2016/10/28 18:13,3369231,95,436.4,368,9,360,597,578,700,679,748,750,750,750,750,750,802,750,900,894,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,912,850
2016/10/28 18:18,3369266,96,414.3,370,2,360,603,578,703,679,751,750,749,750,750,750,803,750,900,894,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,911,850
2016/10/28 18:23,3369303,96,426.1,364,-6,360,600,578,697,680,751,750,752,750,750,750,801,750,900,894,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,911,850
2016/10/28 18:28,3369339,97,452.2,358,-6,360,597,578,707,681,747,750,748,750,751,750,802,750,900,894,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,911,850
2016/10/28 18:33,3369374,97,423.2,361,3,360,605,579,698,680,754,750,753,750,749,750,803,750,900,895,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,911,850
2016/10/28 18:38,3369410,98,436.1,369,8,360,596,578,702,681,745,750,749,750,751,750,799,750,900,895,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,910,850
2016/10/28 18:43,3369444,98,402.2,368,-1,360,604,578,700,681,753,750,750,750,753,750,801,750,900,895,1000,999,1060,1064,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,909,850
2016/10/28 18:48,3369482,99,435.5,361,-7,360,600,578,699,681,748,750,752,750,749,750,797,750,900,895,1000,999,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 18:53,3369517,99,453,358,-3,352,599,577,699,681,751,750,748,750,751,750,799,750,901,895,1000,999,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 18:58,3369553,100,402.1,366,8,353,605,578,700,681,752,750,752,750,750,750,800,750,900,895,1000,999,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,908,850
2016/10/28 19:03,3369589,100,443.2,369,3,356,596,577,704,681,747,750,748,750,750,750,798,750,899,895,1000,999,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 19:08,3369623,102,409.4,368,-1,358,605,578,696,681,754,750,752,750,751,750,803,750,901,895,1000,999,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,908,850
2016/10/28 19:13,3369661,102,441,362,-6,360,599,578,706,682,747,750,749,750,748,750,798,750,900,895,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,908,850
2016/10/28 19:18,3369696,103,445.3,358,-4,360,599,578,696,681,753,750,750,750,752,750,800,750,900,895,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,908,850
2016/10/28 19:23,3369731,103,400.4,365,7,360,605,578,704,682,748,750,751,750,750,750,797,750,900,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,908,850
2016/10/28 19:28,3369766,104,428.7,370,5,360,595,578,702,682,750,750,749,750,751,750,797,750,901,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,908,850
2016/10/28 19:33,3369802,104,400.1,366,-4,360,604,579,700,682,752,750,752,750,750,750,798,750,900,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,908,850
2016/10/28 19:38,3369839,105,444.5,360,-6,357,600,578,702,684,747,750,747,750,750,750,795,750,900,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 19:43,3369874,105,437.6,358,-2,360,598,579,697,685,755,750,753,750,752,750,798,750,901,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,908,850
2016/10/28 19:48,3369909,105,421.1,367,9,360,606,579,704,684,747,750,748,750,749,750,796,750,899,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 19:53,3369944,105,421.9,368,1,360,597,579,700,682,752,750,751,750,752,750,798,750,900,897,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,849
2016/10/28 19:58,3369980,105,419.8,363,-5,359,602,579,698,682,750,750,751,750,750,750,799,750,900,897,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 20:03,3370017,105,434.5,357,-6,358,604,579,704,683,749,750,749,750,751,750,797,750,900,897,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 20:08,3370052,105,416.2,363,6,361,596,579,697,685,754,750,752,750,751,750,799,750,900,897,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 20:13,3370087,105,427,370,7,360,605,579,705,684,747,750,747,750,750,750,796,750,900,897,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,910,850
2016/10/28 20:18,3370122,105,427.4,367,-3,360,597,579,696,683,754,750,753,750,752,750,799,750,901,897,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 20:23,3370158,106,430.8,360,-7,359,605,579,706,683,748,750,748,750,749,750,798,750,899,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,910,850
2016/10/28 20:28,3370194,106,432.5,358,-2,360,602,579,698,684,750,750,752,750,752,750,798,750,900,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,910,850
2016/10/28 20:33,3370229,107,416.8,367,9,360,596,579,703,685,752,750,751,750,751,750,802,750,900,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,909,850
2016/10/28 20:38,3370264,107,433.4,370,3,360,605,579,698,684,746,750,749,750,750,750,798,750,899,896,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,910,850
2016/10/28 20:43,3370300,108,406.1,365,-5,360,596,579,702,685,754,750,752,750,751,750,802,750,901,895,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1024,1000,977,950,909,850
2016/10/28 20:48,3370337,108,459,358,-7,360,606,580,695,685,747,750,748,750,749,750,799,750,900,895,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 20:53,3370372,108,420.5,360,2,360,599,580,703,687,754,750,753,750,752,750,800,750,900,895,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 20:58,3370410,108,457,367,7,355,598,576,698,681,747,750,748,750,748,750,801,750,900,894,1000,1000,1060,1065,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,910,851
2016/10/28 21:03,3370445,109,424,359,-8,338,602,569,700,676,751,750,752,750,752,750,800,750,900,893,1000,999,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,911,851
2016/10/28 21:08,3370483,110,461.3,356,-3,333,593,565,697,672,750,750,751,750,751,750,800,750,900,892,1000,999,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,978,950,910,850
2016/10/28 21:13,3370516,110,412.8,372,16,337,608,567,701,673,750,750,749,750,750,750,797,750,901,892,1000,999,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,910,849
2016/10/28 21:18,3370553,111,425.9,384,12,350,601,572,698,680,751,750,752,750,751,750,801,750,899,893,1000,1000,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 21:23,3370588,111,441.6,385,1,356,597,573,703,682,747,750,748,750,749,750,798,750,900,893,1000,1000,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 21:28,3370623,112,408.1,388,3,359,604,574,698,681,753,750,753,750,752,750,799,750,900,894,1000,1000,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,909,850
2016/10/28 21:33,3370659,112,436.5,391,3,361,597,576,701,682,746,750,749,750,750,750,800,750,899,893,1000,1000,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,908,850
2016/10/28 21:38,3370695,113,416.8,383,-8,350,601,572,700,678,754,749,751,750,750,750,799,751,900,893,1000,999,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,977,950,910,851
2016/10/28 21:43,3370733,113,451.1,364,-19,337,599,568,697,673,746,750,751,750,751,750,801,750,900,892,1000,998,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,978,950,910,851
2016/10/28 21:48,3370769,114,443.1,352,-12,328,600,565,702,670,752,750,749,750,749,750,798,750,900,891,1000,998,1060,1066,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1025,1000,978,950,911,850
